market,arrival_date,arrivals_tonnes,variety,minimum_price,maximum_price,modal_price
Shimoga,19/02/2016,8.0,Tomato,300,500,400
Shimoga,23/02/2016,8.0,Tomato,300,500,400
Shimoga,24/02/2016,8.0,Tomato,300,500,400
Shimoga,25/02/2016,7.0,Tomato,300,500,400
Shimoga,26/02/2016,8.0,Tomato,300,800,400
Shimoga,29/02/2016,8.0,Tomato,300,500,400
Srinivasapur,7/2/2016,4.0,Tomato,280,600,440
Srinivasapur,8/2/2016,4.0,Tomato,200,500,350
Srinivasapur,9/2/2016,3.0,Tomato,300,600,450
Srinivasapur,12/2/2016,3.0,Tomato,265,535,400
Srinivasapur,13/02/2016,4.0,Tomato,280,500,390
Srinivasapur,15/02/2016,3.0,Tomato,300,550,425
Srinivasapur,16/02/2016,3.0,Tomato,200,500,350
Srinivasapur,17/02/2016,5.0,Tomato,265,535,400
Srinivasapur,18/02/2016,3.0,Tomato,300,600,450
Srinivasapur,19/02/2016,5.0,Tomato,280,560,420
Srinivasapur,20/02/2016,5.0,Tomato,133,667,400
Srinivasapur,21/02/2016,7.0,Tomato,133,533,333
Srinivasapur,22/02/2016,3.0,Tomato,133,333,233
Srinivasapur,23/02/2016,4.0,Tomato,200,333,267
Srinivasapur,24/02/2016,2.0,Tomato,200,267,233
Srinivasapur,25/02/2016,8.0,Tomato,200,467,333
Srinivasapur,26/02/2016,10.0,Tomato,133,335,200
Srinivasapur,27/02/2016,11.0,Tomato,134,467,267
Srinivasapur,28/02/2016,5.0,Tomato,133,335,200
Srinivasapur,29/02/2016,7.0,Tomato,265,535,400
Udupi,17/02/2016,4.0,Tomato,700,900,800
Udupi,24/02/2016,4.0,Tomato,700,800,750
Bagepalli,1/3/2016,9.0,Tomato,140,200,180
Bagepalli,2/3/2016,10.0,Tomato,140,200,180
Bagepalli,3/3/2016,11.0,Tomato,140,220,180
Bagepalli,5/3/2016,9.0,Tomato,140,240,190
Bagepalli,8/3/2016,8.0,Tomato,140,250,190
Bagepalli,9/3/2016,15.0,Tomato,150,300,200
Bagepalli,10/3/2016,8.0,Tomato,150,250,190
Bagepalli,14/03/2016,9.0,Tomato,150,250,190
Bagepalli,15/03/2016,5.0,Tomato,150,250,200
Bagepalli,16/03/2016,9.0,Tomato,150,210,180
Bagepalli,21/03/2016,9.0,Tomato,140,210,180
Bagepalli,22/03/2016,8.0,Tomato,140,210,190
Bagepalli,23/03/2016,8.0,Tomato,140,220,190
Bagepalli,24/03/2016,9.0,Tomato,160,280,220
Bagepalli,26/03/2016,9.0,Tomato,240,350,300
Bagepalli,28/03/2016,9.0,Tomato,200,400,300
Bagepalli,29/03/2016,10.0,Tomato,250,400,320
Bagepalli,30/03/2016,9.0,Tomato,250,380,330
Bagepalli,31/03/2016,11.0,Tomato,250,400,320
Bangarpet,4/3/2016,1.0,Tomato,300,600,500
Bangarpet,5/3/2016,1.0,Tomato,250,500,400
Bangarpet,25/03/2016,1.0,Tomato,300,800,600
Bangarpet,28/03/2016,1.0,Tomato,200,500,320
Bangarpet,29/03/2016,1.0,Tomato,200,400,320
Belur,14/03/2016,6.0,Hybrid,500,500,500
"Binny Mill (F&V), Bangalore",1/3/2016,58.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",2/3/2016,59.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",3/3/2016,72.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",4/3/2016,64.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",5/3/2016,60.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",8/3/2016,56.0,Tomato,400,600,500
"Binny Mill (F&V), Bangalore",9/3/2016,51.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",10/3/2016,56.0,Tomato,500,800,600
"Binny Mill (F&V), Bangalore",11/3/2016,52.0,Tomato,500,800,700
"Binny Mill (F&V), Bangalore",14/03/2016,59.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",15/03/2016,51.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",16/03/2016,55.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",17/03/2016,57.0,Tomato,500,800,600
"Binny Mill (F&V), Bangalore",18/03/2016,56.0,Tomato,500,800,600
"Binny Mill (F&V), Bangalore",19/03/2016,59.0,Tomato,500,800,600
"Binny Mill (F&V), Bangalore",21/03/2016,56.0,Tomato,500,800,600
"Binny Mill (F&V), Bangalore",22/03/2016,64.0,Tomato,500,600,550
"Binny Mill (F&V), Bangalore",23/03/2016,28.0,Tomato,500,800,700
"Binny Mill (F&V), Bangalore",24/03/2016,62.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",26/03/2016,56.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",28/03/2016,56.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",29/03/2016,51.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",30/03/2016,43.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",31/03/2016,40.0,Tomato,600,800,700
Channapatana,1/3/2016,3.0,Tomato,500,700,600
Channapatana,2/3/2016,3.0,Tomato,400,600,500
Channapatana,3/3/2016,3.0,Tomato,300,500,400
Channapatana,4/3/2016,2.0,Tomato,400,600,500
Channapatana,5/3/2016,4.0,Tomato,300,500,400
Channapatana,7/3/2016,2.0,Tomato,400,700,550
Channapatana,9/3/2016,2.0,Tomato,600,800,700
Channapatana,10/3/2016,2.0,Tomato,500,700,600
Channapatana,11/3/2016,2.0,Tomato,500,700,600
Channapatana,12/3/2016,2.0,Tomato,600,800,700
Channapatana,14/03/2016,2.0,Tomato,600,800,700
Channapatana,15/03/2016,2.0,Tomato,600,900,750
Channapatana,16/03/2016,2.0,Tomato,500,700,600
Channapatana,17/03/2016,3.0,Tomato,400,600,500
Channapatana,18/03/2016,2.0,Tomato,400,600,500
Channapatana,19/03/2016,3.0,Tomato,400,600,500
Channapatana,21/03/2016,3.0,Tomato,300,500,400
Channapatana,22/03/2016,2.0,Tomato,400,600,500
Channapatana,23/03/2016,2.0,Tomato,400,700,550
Channapatana,24/03/2016,2.0,Tomato,300,500,400
Channapatana,25/03/2016,2.0,Tomato,500,700,600
Channapatana,26/03/2016,2.0,Tomato,600,700,650
Channapatana,28/03/2016,2.0,Tomato,600,1000,800
Channapatana,29/03/2016,2.0,Tomato,600,1000,800
Channapatana,30/03/2016,2.0,Tomato,500,800,650
Channapatana,31/03/2016,2.0,Tomato,400,600,500
Channarayapatna,2/3/2016,10.0,Tomato,100,100,100
Channarayapatna,3/3/2016,15.0,Tomato,100,100,100
Channarayapatna,5/3/2016,10.0,Tomato,150,150,150
Channarayapatna,26/03/2016,10.0,Tomato,100,100,100
Chickkaballapura,1/3/2016,18.0,Tomato,300,1000,700
Chickkaballapura,2/3/2016,17.0,Tomato,250,950,560
Chickkaballapura,4/3/2016,19.0,Tomato,300,1000,640
Chickkaballapura,5/3/2016,18.0,Tomato,250,900,550
Chickkaballapura,6/3/2016,14.0,Tomato,250,1000,700
Chickkaballapura,7/3/2016,17.0,Tomato,250,900,600
Chickkaballapura,8/3/2016,8.0,Tomato,300,1000,600
Chickkaballapura,9/3/2016,17.0,Tomato,300,1000,750
Chickkaballapura,11/3/2016,20.0,Tomato,250,900,500
Chickkaballapura,12/3/2016,35.0,Tomato,250,900,550
Chickkaballapura,13/03/2016,18.0,Tomato,250,800,550
Chickkaballapura,14/03/2016,26.0,Tomato,250,900,500
Chickkaballapura,15/03/2016,32.0,Tomato,250,920,530
Chickkaballapura,16/03/2016,20.0,Tomato,300,900,550
Chickkaballapura,18/03/2016,18.0,Tomato,250,900,540
Chickkaballapura,19/03/2016,18.0,Tomato,250,930,560
Chickkaballapura,20/03/2016,17.0,Tomato,300,900,560
Chickkaballapura,21/03/2016,17.0,Tomato,250,940,560
Chickkaballapura,22/03/2016,31.0,Tomato,250,1000,600
Chickkaballapura,23/03/2016,28.0,Tomato,250,1000,620
Chickkaballapura,24/03/2016,26.0,Tomato,250,1000,600
Chickkaballapura,26/03/2016,29.0,Tomato,250,1000,630
Chickkaballapura,27/03/2016,26.0,Tomato,250,1000,700
Chickkaballapura,28/03/2016,29.0,Tomato,300,1000,700
Chickkaballapura,29/03/2016,29.0,Tomato,250,950,700
Chickkaballapura,30/03/2016,30.0,Tomato,250,1000,580
Chikkamagalore,1/3/2016,75.0,Tomato,300,500,400
Chikkamagalore,2/3/2016,60.0,Tomato,400,600,500
Chikkamagalore,3/3/2016,50.0,Tomato,300,500,400
Chikkamagalore,4/3/2016,75.0,Tomato,300,500,400
Chikkamagalore,5/3/2016,50.0,Tomato,300,500,400
Chikkamagalore,9/3/2016,75.0,Tomato,300,500,400
Chikkamagalore,10/3/2016,45.0,Tomato,300,500,400
Chikkamagalore,11/3/2016,60.0,Tomato,400,600,500
Chikkamagalore,15/03/2016,40.0,Tomato,400,600,500
Chikkamagalore,16/03/2016,33.0,Tomato,500,700,600
Chikkamagalore,17/03/2016,33.0,Tomato,500,700,600
Chikkamagalore,18/03/2016,67.0,Tomato,400,700,600
Chikkamagalore,21/03/2016,67.0,Tomato,400,700,600
Chikkamagalore,22/03/2016,27.0,Tomato,400,700,600
Chikkamagalore,23/03/2016,50.0,Tomato,400,700,600
Chikkamagalore,26/03/2016,100.0,Tomato,500,700,600
Chikkamagalore,28/03/2016,67.0,Tomato,500,700,600
Chikkamagalore,29/03/2016,25.0,Tomato,500,700,600
Chikkamagalore,30/03/2016,42.0,Tomato,500,700,600
Chikkamagalore,31/03/2016,20.0,Tomato,400,600,500
Chintamani,1/3/2016,10.0,Tomato,133,400,266
Chintamani,2/3/2016,10.0,Tomato,133,400,266
Chintamani,3/3/2016,9.0,Tomato,100,333,233
Chintamani,4/3/2016,11.0,Tomato,133,366,233
Chintamani,5/3/2016,10.0,Tomato,100,333,233
Chintamani,7/3/2016,12.0,Tomato,166,366,233
Chintamani,8/3/2016,13.0,Tomato,266,533,400
Chintamani,9/3/2016,13.0,Tomato,266,533,400
Chintamani,10/3/2016,15.0,Tomato,200,400,266
Chintamani,11/3/2016,13.0,Tomato,200,433,300
Chintamani,12/3/2016,10.0,Tomato,100,300,200
Chintamani,15/03/2016,11.0,Tomato,133,400,266
Chintamani,16/03/2016,10.0,Tomato,133,400,266
Chintamani,17/03/2016,11.0,Tomato,133,433,266
Chintamani,18/03/2016,12.0,Tomato,100,400,260
Chintamani,19/03/2016,10.0,Tomato,133,433,300
Chintamani,20/03/2016,12.0,Tomato,133,333,233
Chintamani,21/03/2016,14.0,Tomato,166,500,366
Chintamani,22/03/2016,15.0,Tomato,166,500,366
Chintamani,23/03/2016,16.0,Tomato,200,600,400
Chintamani,25/03/2016,16.0,Tomato,200,500,366
Chintamani,26/03/2016,15.0,Tomato,133,400,300
Chintamani,27/03/2016,17.0,Tomato,166,500,366
Chintamani,28/03/2016,21.0,Tomato,200,533,400
Chintamani,29/03/2016,15.0,Tomato,133,433,300
Chintamani,30/03/2016,17.0,Tomato,100,400,300
Chintamani,31/03/2016,18.0,Tomato,166,500,366
Davangere,1/3/2016,35.0,Tomato,150,300,225
Davangere,2/3/2016,21.0,Tomato,150,300,225
Davangere,3/3/2016,38.0,Tomato,100,150,125
Davangere,4/3/2016,36.0,Tomato,100,150,125
Davangere,5/3/2016,37.0,Tomato,100,150,125
Davangere,8/3/2016,35.0,Tomato,200,300,250
Davangere,9/3/2016,28.0,Tomato,100,300,200
Davangere,10/3/2016,30.0,Tomato,100,400,250
Davangere,11/3/2016,28.0,Tomato,100,300,200
Davangere,18/03/2016,30.0,Tomato,200,400,300
Davangere,19/03/2016,28.0,Tomato,100,400,250
Davangere,22/03/2016,28.0,Tomato,100,300,200
Davangere,23/03/2016,15.0,Tomato,500,600,550
Davangere,26/03/2016,22.0,Tomato,150,300,225
Davangere,29/03/2016,25.0,Tomato,150,200,175
Davangere,30/03/2016,20.0,Tomato,200,350,275
Davangere,31/03/2016,19.0,Tomato,200,400,300
Doddaballa Pur,1/3/2016,1.0,Tomato,600,1000,800
Doddaballa Pur,2/3/2016,2.0,Tomato,600,1000,800
Doddaballa Pur,3/3/2016,2.0,Tomato,400,600,500
Doddaballa Pur,4/3/2016,2.0,Tomato,400,600,500
Doddaballa Pur,5/3/2016,1.0,Tomato,400,600,500
Doddaballa Pur,8/3/2016,1.0,Tomato,400,600,500
Doddaballa Pur,9/3/2016,2.0,Tomato,400,600,500
Doddaballa Pur,10/3/2016,1.0,Tomato,400,600,500
Doddaballa Pur,11/3/2016,2.0,Tomato,400,600,500
Doddaballa Pur,14/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,15/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,16/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,17/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,18/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,19/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,21/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,22/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,23/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,24/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,26/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,28/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,29/03/2016,2.0,Tomato,400,600,500
Doddaballa Pur,30/03/2016,1.0,Tomato,400,600,500
Doddaballa Pur,31/03/2016,1.0,Tomato,400,600,500
Gowribidanoor,3/3/2016,9.0,Tomato,550,650,600
Gowribidanoor,18/03/2016,11.0,Tomato,500,600,550
Gowribidanoor,31/03/2016,10.0,Tomato,450,550,500
Hassan,10/3/2016,20.0,Tomato,328,429,372
Hassan,15/03/2016,10.0,Tomato,347,347,347
Hassan,17/03/2016,14.0,Tomato,326,374,374
Hassan,24/03/2016,12.0,Tomato,455,455,455
Hassan,30/03/2016,2.0,Tomato,1000,1000,1000
Hoskote,4/3/2016,5.0,Tomato,800,1000,900
Hoskote,9/3/2016,6.0,Tomato,800,1000,900
Hoskote,18/03/2016,3.0,Hybrid,800,800,800
Hoskote,23/03/2016,3.0,Tomato,800,800,800
Hoskote,28/03/2016,3.0,Tomato,800,800,800
Hospet,2/3/2016,16.0,Tomato,300,600,400
Hospet,9/3/2016,19.0,Tomato,300,600,400
Hospet,16/03/2016,27.0,Tomato,300,500,400
Hospet,23/03/2016,20.0,Tomato,400,600,500
K.R.Nagar,18/03/2016,2.0,Tomato,500,500,500
K.R.Nagar,26/03/2016,2.0,Tomato,500,500,500
Kanakapura,16/03/2016,1.0,Tomato,300,600,500
Kanakapura,21/03/2016,1.0,Tomato,300,600,500
Kolar,1/3/2016,139.0,Tomato,334,934,600
Kolar,2/3/2016,160.0,Tomato,300,867,534
Kolar,4/3/2016,110.0,Tomato,300,667,534
Kolar,5/3/2016,105.0,Tomato,334,734,567
Kolar,6/3/2016,98.0,Tomato,320,1000,667
Kolar,7/3/2016,122.0,Tomato,334,1000,734
Kolar,8/3/2016,105.0,Tomato,300,1000,667
Kolar,9/3/2016,40.0,Tomato,334,1000,600
Kolar,10/3/2016,83.0,Tomato,306,800,534
Kolar,12/3/2016,161.0,Tomato,320,800,534
Kolar,14/03/2016,150.0,Tomato,334,734,534
Kolar,15/03/2016,109.0,Tomato,300,667,467
Kolar,16/03/2016,130.0,Tomato,307,634,434
Kolar,17/03/2016,84.0,Tomato,267,1000,734
Kolar,18/03/2016,117.0,Tomato,300,667,467
Kolar,19/03/2016,163.0,Tomato,280,734,487
Kolar,20/03/2016,110.0,Tomato,300,667,500
Kolar,21/03/2016,142.0,Tomato,334,734,534
Kolar,22/03/2016,147.0,Tomato,300,700,500
Kolar,23/03/2016,121.0,Tomato,314,1000,734
Kolar,24/03/2016,147.0,Tomato,334,1067,800
Kolar,25/03/2016,108.0,Tomato,300,1000,700
Kolar,26/03/2016,127.0,Tomato,267,734,500
Kolar,27/03/2016,137.0,Tomato,233,600,400
Kolar,28/03/2016,119.0,Tomato,267,667,467
Kolar,30/03/2016,145.0,Tomato,267,667,480
Malur,5/3/2016,3.0,Tomato,800,1400,1300
Malur,10/3/2016,5.0,Tomato,600,1100,1000
Malur,21/03/2016,3.0,Tomato,500,1050,1000
Malur,23/03/2016,5.0,Tomato,500,1000,600
Malur,26/03/2016,5.0,Tomato,700,1100,1000
Malur,31/03/2016,144.0,Tomato,500,800,700
Mulabagilu,1/3/2016,40.0,Tomato,200,535,365
Mulabagilu,2/3/2016,64.0,Tomato,200,465,335
Mulabagilu,3/3/2016,63.0,Tomato,200,400,300
Mulabagilu,4/3/2016,41.0,Tomato,200,500,365
Mulabagilu,5/3/2016,40.0,Tomato,200,535,400
Mulabagilu,6/3/2016,70.0,Tomato,200,535,365
Mulabagilu,7/3/2016,37.0,Tomato,200,665,435
Mulabagilu,8/3/2016,23.0,Tomato,200,800,500
Mulabagilu,9/3/2016,30.0,Tomato,200,665,435
Mulabagilu,10/3/2016,29.0,Tomato,200,535,365
Mulabagilu,11/3/2016,37.0,Tomato,200,400,300
Mulabagilu,12/3/2016,34.0,Tomato,200,435,335
Mulabagilu,13/03/2016,44.0,Tomato,200,465,365
Mulabagilu,14/03/2016,41.0,Tomato,200,500,400
Mulabagilu,15/03/2016,45.0,Tomato,200,465,335
Mulabagilu,16/03/2016,45.0,Tomato,200,400,300
Mulabagilu,17/03/2016,51.0,Tomato,200,465,335
Mulabagilu,18/03/2016,77.0,Tomato,200,435,300
Mulabagilu,19/03/2016,53.0,Tomato,200,400,300
Mulabagilu,20/03/2016,68.0,Tomato,200,435,265
Mulabagilu,21/03/2016,58.0,Tomato,200,465,335
Mulabagilu,22/03/2016,59.0,Tomato,200,500,365
Mulabagilu,23/03/2016,60.0,Tomato,200,465,335
Mulabagilu,24/03/2016,64.0,Tomato,200,465,335
Mulabagilu,25/03/2016,62.0,Tomato,200,500,365
Mulabagilu,26/03/2016,83.0,Tomato,200,400,300
Mulabagilu,27/03/2016,91.0,Tomato,200,435,265
Mulabagilu,28/03/2016,82.0,Tomato,200,400,300
Mulabagilu,29/03/2016,121.0,Tomato,200,365,265
Mulabagilu,30/03/2016,101.0,Tomato,200,465,335
Mulabagilu,31/03/2016,74.0,Tomato,200,500,365
Mysore (Bandipalya),14/03/2016,55.0,Tomato,400,750,500
Nagamangala,1/3/2016,8.0,Tomato,500,500,500
Nagamangala,2/3/2016,20.0,Tomato,300,400,375
Nagamangala,3/3/2016,25.0,Tomato,400,500,400
Nagamangala,4/3/2016,6.0,Tomato,330,330,330
Nagamangala,5/3/2016,4.0,Tomato,500,500,500
Nagamangala,6/3/2016,18.0,Tomato,300,500,400
Nagamangala,8/3/2016,5.0,Tomato,400,400,400
Nagamangala,9/3/2016,5.0,Tomato,400,400,400
Nagamangala,11/3/2016,10.0,Tomato,250,333,333
Nagamangala,12/3/2016,26.0,Tomato,250,500,300
Nagamangala,15/03/2016,10.0,Tomato,250,250,250
Nagamangala,16/03/2016,3.0,Tomato,500,500,500
Nagamangala,18/03/2016,16.0,Tomato,250,250,250
Nagamangala,19/03/2016,21.0,Tomato,250,400,400
Nagamangala,22/03/2016,23.0,Tomato,300,400,350
Nagamangala,23/03/2016,6.0,Tomato,250,250,250
Nagamangala,24/03/2016,4.0,Tomato,250,250,250
Nagamangala,25/03/2016,2.0,Tomato,500,500,500
Nagamangala,26/03/2016,8.0,Tomato,250,250,250
Nagamangala,29/03/2016,4.0,Tomato,500,500,500
Nagamangala,30/03/2016,4.0,Tomato,250,300,285
Ramanagara,1/3/2016,22.0,Tomato,300,500,400
Ramanagara,2/3/2016,16.0,Tomato,200,400,300
Ramanagara,3/3/2016,17.0,Tomato,200,400,300
Ramanagara,4/3/2016,11.0,Tomato,300,500,400
Ramanagara,5/3/2016,13.0,Tomato,300,500,400
Ramanagara,8/3/2016,7.0,Tomato,300,500,400
Ramanagara,9/3/2016,12.0,Tomato,400,600,500
Ramanagara,10/3/2016,15.0,Tomato,400,600,500
Ramanagara,11/3/2016,14.0,Tomato,300,500,400
Ramanagara,14/03/2016,10.0,Tomato,300,500,400
Ramanagara,15/03/2016,14.0,Tomato,300,500,400
Ramanagara,16/03/2016,12.0,Tomato,300,500,400
Ramanagara,17/03/2016,14.0,Tomato,300,500,400
Ramanagara,18/03/2016,14.0,Tomato,300,500,400
Ramanagara,19/03/2016,10.0,Tomato,400,600,500
Ramanagara,21/03/2016,14.0,Tomato,400,600,500
Ramanagara,22/03/2016,11.0,Tomato,400,600,500
Ramanagara,23/03/2016,9.0,Tomato,400,600,500
Ramanagara,24/03/2016,14.0,Tomato,300,500,400
Ramanagara,26/03/2016,15.0,Tomato,300,500,400
Ramanagara,28/03/2016,9.0,Tomato,400,600,500
Ramanagara,29/03/2016,7.0,Tomato,500,700,600
Ramanagara,30/03/2016,8.0,Tomato,500,700,600
Ramanagara,31/03/2016,14.0,Tomato,400,600,500
Shimoga,3/3/2016,8.0,Tomato,300,500,400
Shimoga,4/3/2016,8.0,Tomato,300,500,400
Shimoga,8/3/2016,8.0,Tomato,300,500,400
Shimoga,9/3/2016,8.0,Tomato,300,500,400
Shimoga,10/3/2016,6.0,Tomato,300,500,400
Shimoga,11/3/2016,8.0,Tomato,300,500,400
Shimoga,14/03/2016,8.0,Tomato,200,400,300
Shimoga,15/03/2016,6.0,Tomato,300,500,400
Shimoga,16/03/2016,7.0,Tomato,300,500,400
Shimoga,17/03/2016,8.0,Tomato,200,400,300
Shimoga,18/03/2016,6.0,Tomato,300,500,400
Shimoga,21/03/2016,8.0,Tomato,600,800,700
Shimoga,22/03/2016,7.0,Tomato,300,500,400
Shimoga,23/03/2016,7.0,Tomato,300,500,400
Shimoga,26/03/2016,8.0,Tomato,300,500,400
Shimoga,28/03/2016,7.0,Tomato,300,500,400
Shimoga,29/03/2016,8.0,Tomato,300,500,400
Shimoga,30/03/2016,7.0,Tomato,400,600,500
Shimoga,31/03/2016,6.0,Tomato,300,500,400
Srinivasapur,1/3/2016,6.0,Tomato,200,500,350
Srinivasapur,2/3/2016,14.0,Tomato,167,334,200
Srinivasapur,3/3/2016,6.0,Tomato,135,400,265
Srinivasapur,4/3/2016,7.0,Tomato,133,333,200
Srinivasapur,5/3/2016,8.0,Tomato,134,267,200
Srinivasapur,6/3/2016,13.0,Tomato,200,467,333
Srinivasapur,7/3/2016,4.0,Tomato,200,335,267
Srinivasapur,8/3/2016,14.0,Tomato,267,667,467
Srinivasapur,9/3/2016,5.0,Tomato,200,400,300
Srinivasapur,10/3/2016,14.0,Tomato,200,600,400
Srinivasapur,11/3/2016,23.0,Tomato,133,335,200
Srinivasapur,12/3/2016,32.0,Tomato,134,467,267
Srinivasapur,13/03/2016,22.0,Tomato,133,400,267
Srinivasapur,14/03/2016,16.0,Tomato,200,667,400
Srinivasapur,15/03/2016,26.0,Tomato,167,467,320
Srinivasapur,16/03/2016,24.0,Tomato,267,400,334
Srinivasapur,17/03/2016,44.0,Tomato,133,400,267
Srinivasapur,18/03/2016,42.0,Tomato,167,400,287
Srinivasapur,19/03/2016,37.0,Tomato,135,400,235
Srinivasapur,20/03/2016,28.0,Tomato,200,400,300
Srinivasapur,21/03/2016,34.0,Tomato,133,400,267
Srinivasapur,22/03/2016,13.0,Tomato,135,335,235
Srinivasapur,23/03/2016,32.0,Tomato,200,467,334
Srinivasapur,24/03/2016,26.0,Tomato,135,400,267
Srinivasapur,25/03/2016,32.0,Tomato,267,534,400
Srinivasapur,26/03/2016,91.0,Tomato,134,467,300
Srinivasapur,27/03/2016,65.0,Tomato,133,467,267
Srinivasapur,28/03/2016,74.0,Tomato,167,400,300
Srinivasapur,29/03/2016,39.0,Tomato,200,467,267
Srinivasapur,30/03/2016,78.0,Tomato,167,435,300
Srinivasapur,31/03/2016,53.0,Tomato,140,540,340
Udupi,2/3/2016,5.0,Tomato,700,800,750
Udupi,9/3/2016,8.0,Tomato,700,900,800
Udupi,16/03/2016,6.0,Tomato,700,900,800
Udupi,23/03/2016,5.0,Tomato,700,900,800
Udupi,30/03/2016,6.0,Tomato,800,1000,900
Bagepalli,2/4/2016,7.0,Tomato,300,500,400
Bagepalli,4/4/2016,7.0,Tomato,200,320,280
Bagepalli,5/4/2016,5.0,Tomato,280,350,320
Bagepalli,6/4/2016,5.0,Tomato,300,400,350
Bagepalli,7/4/2016,7.0,Tomato,300,420,360
Bagepalli,11/4/2016,6.0,Tomato,350,600,510
Bagepalli,12/4/2016,5.0,Tomato,350,620,530
Bagepalli,13/04/2016,5.0,Tomato,350,500,400
Bagepalli,15/04/2016,10.0,Tomato,400,500,450
Bagepalli,16/04/2016,8.0,Tomato,500,600,550
Bagepalli,18/04/2016,5.0,Tomato,400,600,500
Bagepalli,20/04/2016,5.0,Tomato,500,850,710
Bagepalli,21/04/2016,4.0,Tomato,500,900,780
Bagepalli,23/04/2016,4.0,Tomato,500,900,750
Bagepalli,25/04/2016,4.0,Tomato,500,900,760
Bagepalli,26/04/2016,4.0,Tomato,600,900,780
Bagepalli,27/04/2016,4.0,Tomato,500,900,720
Bagepalli,28/04/2016,5.0,Tomato,550,900,760
Bagepalli,29/04/2016,5.0,Tomato,560,900,780
Bagepalli,30/04/2016,3.0,Tomato,550,900,780
Bangarpet,1/4/2016,1.0,Tomato,220,400,320
Bangarpet,5/4/2016,1.0,Tomato,300,800,700
Bangarpet,7/4/2016,1.0,Tomato,300,600,480
Bangarpet,11/4/2016,1.0,Tomato,400,1000,500
Bangarpet,12/4/2016,1.0,Tomato,250,1200,900
Bangarpet,15/04/2016,1.0,Tomato,250,900,500
Bangarpet,28/04/2016,1.0,Tomato,467,1800,1634
Bangarpet,30/04/2016,1.0,Tomato,380,1580,900
"Binny Mill (F&V), Bangalore",2/4/2016,50.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",4/4/2016,40.0,Tomato,500,600,550
"Binny Mill (F&V), Bangalore",5/4/2016,56.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",6/4/2016,47.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",7/4/2016,53.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",11/4/2016,49.0,Tomato,800,1000,900
"Binny Mill (F&V), Bangalore",12/4/2016,53.0,Tomato,800,1200,1000
"Binny Mill (F&V), Bangalore",13/04/2016,50.0,Tomato,1000,1300,1100
"Binny Mill (F&V), Bangalore",15/04/2016,50.0,Tomato,1000,1200,1100
"Binny Mill (F&V), Bangalore",16/04/2016,58.0,Tomato,800,1000,900
"Binny Mill (F&V), Bangalore",18/04/2016,53.0,Tomato,800,1200,1000
"Binny Mill (F&V), Bangalore",21/04/2016,61.0,Tomato,1000,1400,1200
"Binny Mill (F&V), Bangalore",22/04/2016,47.0,Tomato,1200,1500,1300
"Binny Mill (F&V), Bangalore",23/04/2016,51.0,Tomato,1300,1600,1400
"Binny Mill (F&V), Bangalore",25/04/2016,49.0,Tomato,1200,1400,1300
"Binny Mill (F&V), Bangalore",26/04/2016,51.0,Tomato,1400,2000,1600
"Binny Mill (F&V), Bangalore",27/04/2016,46.0,Tomato,1800,2500,2300
"Binny Mill (F&V), Bangalore",30/04/2016,48.0,Tomato,2000,2200,2100
Channapatana,1/4/2016,3.0,Tomato,400,600,500
Channapatana,2/4/2016,3.0,Tomato,600,800,700
Channapatana,4/4/2016,2.0,Tomato,600,900,750
Channapatana,5/4/2016,2.0,Tomato,600,800,700
Channapatana,6/4/2016,3.0,Tomato,700,900,800
Channapatana,7/4/2016,2.0,Tomato,800,1200,1000
Channapatana,12/4/2016,2.0,Tomato,1000,1300,1150
Channapatana,13/04/2016,2.0,Tomato,800,1200,1000
Channapatana,14/04/2016,1.0,Tomato,1200,1400,1300
